record_origin,#,card_id,البنك (عربي),البنك (إنجليزي),نوع الكيان,اسم البطاقة,الشبكة,الفئة/المستوى,فئة الحساب,برنامج الولاء,نوع المكافأة,نوع المنتج,شريك فرسان؟,مستوى الثقة (calcTier),الرسوم السنوية (كما وردت),تصنيف الرسوم,أبرز المزايا/الملاحظات,مصدر البيانات,تاريخ آخر مراجعة,ملاحظة للفريق,chrome_exact_id_evidence,identity_status,bank_section,card_name,network,tier,account_segment,loyalty_program,reward_type,product_type,calc_tier,annual_fee,benefits,source,source_date,source_file,table_no,row_no
chrome_v4_unmatched,,SAB-19,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,SAB Bank,Household Salary Card,mada,Salary/Prepaid,للعمالة المنزلية تحت كفالة فرد؛ يديرها الكفيل,لا برنامج,لا مكافأة,مسبقة الدفع/راتب,precise,سنوي 90؛ إعادة 50؛ تحويل خارجي 15؛ 4 سحوبات غير SAB مجانًا شهريًا ثم 2 ريال,إيداع راتب العامل والسحب والشراء عبر mada,[صفحة البطاقة](https://www.sab.com/en/personal/compare-credit-cards/sab-household-salary-card/)، [التعرفة](https://www.sab.com/content/dam/sabpws/quick-links/personal/schedule-of-bank-charges-as-of-22Feb26.pdf),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,13,19
chrome_v4_unmatched,,SAB-20,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,SAB Bank,SAB Business Mastercard Credit Card,Mastercard,Business,منشآت/SME,غير مؤكد,غير متوفر,ائتمانية أعمال,estimated,200؛ 3%/49.05%؛ دولي 2%؛ إعادة 15؛ سحب 3% حتى 75,إدارة نفقات الأعمال,[التعرفة](https://www.sab.com/content/dam/sabpws/quick-links/personal/schedule-of-bank-charges-as-of-22Feb26.pdf)، [بطاقات SME](https://www.sab.com/en/corporate/cards/),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,13,20
chrome_v4_unmatched,,SAB-21,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,SAB Bank,Business Charge Card,Mastercard/غير محسوم نصيًا,Business Charge,منشآت,لا برنامج مؤكد,لا مكافأة,حسم شهري/Charge,estimated,200؛ ربح/APR N/A؛ دولي 2%؛ إعادة 15؛ سحب 3% حتى 75,سداد كامل شهريًا؛ التفاصيل التشغيلية غير متاحة نصيًا,[التعرفة](https://www.sab.com/content/dam/sabpws/quick-links/personal/schedule-of-bank-charges-as-of-22Feb26.pdf),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,13,21
chrome_v4_unmatched,,SAB-22,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,SAB Bank,SAB World Mastercard Credit Card,Mastercard,World,منتج قديم/غير واضح التوافر الحالي,ICSAB+,نقاط,ائتمانية,unavailable,غير موجود في تعرفة فبراير 2026؛ ظهر في مستند تغييرات 2025 فقط,يحتمل منتجًا قائمًا لحاملي بطاقات قديمة؛ لا صفحة منتج حالية مؤكدة,[تغييرات المكافآت](https://www.sab.com/content/dam/sabpws/personal/c/credit-card-update/Changes%20Summary%20en.pdf),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,13,22
chrome_v4_unmatched,,ALINMA-11,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,Platinum Credit Card (Charge Card),Visa,Platinum,حساب إنماء؛ لا يذكر شرط شريحة خاصة,Akthr,نقاط,حسم شهري/Charge,precise,200 ر.س؛ إصدار/تجديد 250 ر.س,1 محلي/2 دولي,[دليل البطاقات](https://www.alinma.com/en/retail/cards),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,11
chrome_v4_unmatched,,ALINMA-12,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,Gold Credit Card (Charge Card),Visa,Gold,حساب إنماء؛ لا يذكر شرط شريحة خاصة,Akthr,نقاط,حسم شهري/Charge,estimated,200 ر.س؛ إصدار/تجديد 250 ر.س,مشتريات محلية ودولية؛ المعدل الدولي غير ظاهر في جدول Akthr,[الصفحة الرسمية](https://www.alinma.com/en/Retail/Cards/Gold-Charge-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,12
chrome_v4_unmatched,,ALINMA-13,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,Classic Credit Card (Charge Card),Visa,Classic,حساب إنماء؛ لا يذكر شرط شريحة خاصة,Akthr,نقاط,حسم شهري/Charge,estimated,200 ر.س؛ إصدار/تجديد 250 ر.س,بطاقة الحسم الشهري الأساسية,[دليل البطاقات](https://www.alinma.com/en/retail/cards),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,13
chrome_v4_unmatched,,ALINMA-14,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,Traveler Card,Visa,Multi-Currency,عملاء الحساب الجاري؛ لا موافقة ائتمانية,Akthr,نقاط,مسبقة الدفع متعددة العملات,precise,75 ر.س؛ السنة الأولى مجانية لأول بطاقة حتى 31-07-2026,أكثر من 30 عملة؛ USD 1 = SAR 3.75,[الصفحة الرسمية](https://www.alinma.com/en/Retail/Cards/Traveler-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,14
chrome_v4_unmatched,,ALINMA-15,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,FIFA World Cup 2026™ Traveler Card Special Edition,Visa,Traveler – Special Edition,عملاء الحساب الجاري,Akthr,نقاط,مسبقة الدفع متعددة العملات,precise,بدون رسوم إصدار في العرض حتى 30-07-2026؛ رسوم التجديد القياسية 75 ر.س,إصدار خاص رسمي؛ نفس بنية Traveler,[الصفحة الرسمية](https://www.alinma.com/en/Retail/Cards/FWC26-Traveler-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,15
chrome_v4_unmatched,,ALINMA-16,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,UnionPay Card,UnionPay,غير مذكور,عملاء الحساب؛ بدون تحويل راتب,Akthr وفق فئة Prepaid العامة,نقاط,مسبقة الدفع,estimated,غير مذكور نصيًا في الصفحة؛ جدول الرسوم داخل ملف مرتبط,قبول UnionPay في الصين وشرق آسيا,[الصفحة الرسمية](https://www.alinma.com/en/Retail/Cards/UnionPay-card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,16
chrome_v4_unmatched,,ALINMA-17,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,alinma Purchase Card,Visa,Platinum بحسب مزايا الصالات، لكن اسم الشريحة غير مثبت نصيًا,عملاء الحساب؛ دون موافقة ائتمانية أو تحويل راتب,Akthr,نقاط,مسبقة الدفع/بطاقة شراء مشحونة,precise,100 ر.س,"حد سحب يومي 15,000 ر.س؛ شحن من الحساب",[الصفحة الرسمية](https://www.alinma.com/en/Retail/Cards/Purchase-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,17
chrome_v4_unmatched,,ALINMA-18,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,alinma Private mada Infinite Card,mada + Visa co-badge,Infinite,**alinma Private**؛ معايير القبول غير منشورة رقميًا في الصفحة المتاحة,Akthr,نقاط دولية,حسم مباشر,estimated,دون رسم إصدار/تجديد أساسي وفق جدول مدى,مدير علاقة؛ بطاقات مدى إضافية للعائلة مجانًا,[Private Banking](https://www.alinma.com/en/Retail/Accounts/alinma-Private),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,18
chrome_v4_unmatched,,ALINMA-19,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,alinma Diamond mada Signature Card,mada + Visa co-badge,Signature,"**alinma Diamond**: إيداع 800,000؛ أو متوسط جاري 500,000؛ أو راتب 30,000 مع استيفاء المتوسط؛ بدائل ادخار/Nama منشورة",Akthr,نقاط دولية,حسم مباشر,precise,دون رسم إصدار/تجديد أساسي,إعفاءات ورسوم صرف تفضيلية,[alinma Diamond](https://www.alinma.com/en/Retail/Accounts/alinma-Diamond),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,19
chrome_v4_unmatched,,ALINMA-20,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,alinma Platinum mada Infinite Card,mada + Visa co-badge,Infinite,"**alinma Platinum**: إيداع 250,000؛ أو متوسط جاري 100,000؛ أو راتب 15,000؛ مع بدائل ادخار/Nama",Akthr,نقاط دولية,حسم مباشر,precise,دون رسم إصدار/تجديد أساسي,50% خصم على رسوم العمليات؛ صالات,[alinma Platinium](https://www.alinma.com/en/Retail/Accounts/alinma-Platinium),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,20
chrome_v4_unmatched,,ALINMA-21,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,alinma Gold mada Gold Card,mada + Visa co-badge,Gold,"**alinma Gold**: إيداع 75,000؛ أو متوسط 50,000 لثلاثة أشهر؛ أو راتب 6,000",Akthr، لكن معدل بطاقة Gold غير ظاهر بجدول مدى الحالي,غير متاح,حسم مباشر,unavailable,دون رسم إصدار/تجديد أساسي,عروض وتمويل بأسعار تفضيلية,[alinma Gold](https://www.alinma.com/en/Retail/Accounts/alinma-Gold),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,21
chrome_v4_unmatched,,ALINMA-22,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,المصرف: **alinma bank / مصرف الإنماء**.,Alinma mada Debit Card / alinma Classic,mada + Visa co-badge,Classic,حساب جارٍ عادي,Akthr، لكن لا يظهر له معدل بطاقة في الجدول الحالي,غير متاح,حسم مباشر,unavailable,دون رسم إصدار/تجديد أساسي,إصدار فوري/رقمي؛ استخدام محلي ودولي,[صفحة مدى](https://www.alinma.com/en/Retail/Cards/mada-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,16,22
chrome_v4_unmatched,,ARB-01,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Platinum Credit Card,Visa,Platinum,حساب قائم لدى الراجحي؛ لا يشترط التميز. متاحة أيضًا لطلاب جامعات محددة,mokafaa,نقاط,ائتمانية/مرابحة,precise,**0** ضمن عرض 1 يوليو–30 سبتمبر 2026؛ الرسم الاعتيادي غير ظاهر بالصفحة الحالية,"25 صالة؛ 25,000 نقطة ترحيبية بعد إنفاق 15,000 خلال 90 يومًا",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Credit-Cards/Platinum-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,1
chrome_v4_unmatched,,ARB-02,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Signature Credit Card,Visa,Signature,حساب قائم؛ لا يوجد شرط تميز منشور,mokafaa,نقاط,ائتمانية/مرابحة,precise,**0** ضمن عرض 1 يوليو–30 سبتمبر 2026,"1,200 صالة؛ تأمين سفر؛ 75,000 نقطة ترحيبية بعد 25,000/90 يومًا",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Credit-Cards/Signature-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,2
chrome_v4_unmatched,,ARB-03,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Infinite Credit Card,Visa,Infinite,حساب قائم؛ لا يوجد شرط Private منشور,mokafaa,نقاط,ائتمانية/مرابحة,precise,**0** ضمن عرض 1 يوليو–30 سبتمبر 2026,"1,200 صالة؛ نقل مطار/Valet/Padel؛ 150,000 نقطة بعد 25,000/90 يومًا",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Credit-Cards/Infinite-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,3
chrome_v4_unmatched,,ARB-04,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,SELECTIVE Credit Card,Visa,Signature/SELECTIVE؛ منتج موجّه للسيدات بحسب الهوية التسويقية، وليس شريحة دعوة فائقة,حساب قائم؛ لا يظهر شرط تميز مالي,mokafaa,نقاط,ائتمانية/مرابحة,precise,**0** ضمن عرض 1 يوليو–30 سبتمبر 2026,"75,000 نقطة بعد 25,000/90 يومًا؛ Concierge",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Credit-Cards/SELECTIVE-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,4
chrome_v4_unmatched,,ARB-05,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,AlFursan infinite credit card,Visa,Infinite؛ **ليست Infinite Privilege ولا دعوة حصرية**,حساب قائم؛ رسوم مخفضة لعملاء Affluent/Affluent Diamond/Private Banking، لكن الصفحة لا تجعل العضوية شرط إصدار,AlFursan,أميال الفرسان,ائتمانية مشتركة,precise,"1,000 ريال لباقي العملاء؛ 700 ريال لعملاء التميز/الماسي/الخاصة","حتى 170,000 ميل؛ ترقية Silver بشروط؛ أكثر من 1,000 صالة",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Miles-Card/AlFursan-infinite-credit-card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,5
chrome_v4_unmatched,,ARB-06,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,AlFursan Platinum Credit Card,Visa,Platinum,حساب قائم؛ لا يوجد شرط تميز,AlFursan,أميال الفرسان,ائتمانية مشتركة,precise,490 ريال,"حتى 20,000 ميل إضافي؛ 25 صالة",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Miles-Card/AlFursan-Platinum-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,6
chrome_v4_unmatched,,ARB-07,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,flynas signature credit card,Visa,Signature,حساب قائم؛ لا يوجد شرط تميز,nasmiles,أميال nasmiles,ائتمانية مشتركة,precise,500 ريال,"45,000 ميل على ثلاث دفعات؛ Prime بعد 120,000 إنفاق/12 شهرًا",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Miles-Card/Flynas-signature-credit-card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,7
chrome_v4_unmatched,,ARB-08,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Platinum Cashback Plus Card,Visa,Platinum,حساب قائم؛ لا يوجد شرط تميز,Cashback Plus,استرداد نقدي,ائتمانية,precise,250 ريال,حتى 10%؛ حد إجمالي 500 ريال لكل دورة كشف,[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Cashback-Cards/Platinum-Cashback-Plus-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,8
chrome_v4_unmatched,,ARB-09,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Signature Cashback Plus Card,Visa,Signature,حساب قائم؛ لا يوجد شرط تميز,Cashback Plus,استرداد نقدي,ائتمانية,precise,450 ريال,"حتى 15% لدى HungerStation؛ 1,200 صالة؛ حد إجمالي 500 ريال",[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Cashback-Cards/Signature-Cashback-Plus-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,9
chrome_v4_unmatched,,ARB-10,,,,,,,,,,,,,,,,,,,,unresolved_identity_do_not_merge,RAJHI BANK,Platinum Charge Credit Card,Visa,Platinum,عادية؛ الإصدار/السنوي مجاني لعملاء Affluent/Affluent Diamond/Private Banking، لكن الفئات ليست شرطًا حصريًا,mokafaa,نقاط,حسم شهري/Charge؛ سداد 100%,precise,370 ريال؛ مجانًا للفئات المذكورة,25 صالة؛ 0% تساهيل,[صفحة البطاقة](https://www.alrajhibank.com.sa/en/Personal/Cards/Charge-Credit-Card/Platinum-Charge-Credit-Card),2026-07-29,Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md,18,10
